child_id,timestamp,age,condition,heart_rate,activity_level,location,latitude,longitude,incident_type,hour,is_school_time,is_high_hr,is_high_activity,hr_to_activity_ratio,in_safe_zone,is_dangerous
child_047,2026-02-04 08:45:00,8,normal,87,22,المدرسة,30.064302,31.255776,none,8,1,0,0,3.782608695652174,0,0
child_047,2026-02-04 09:00:00,8,normal,90,31,المدرسة,30.064492,31.255681,none,9,1,0,0,2.8125,0,0
child_047,2026-02-04 09:15:00,8,normal,81,28,المدرسة,30.064384,31.255676,none,9,1,0,0,2.793103448275862,0,0
child_047,2026-02-04 09:30:00,8,normal,89,40,المدرسة,30.06445,31.255687,none,9,1,0,0,2.1707317073170733,0,0
child_047,2026-02-04 09:45:00,8,normal,88,21,المدرسة,30.064419,31.255754,none,9,1,0,0,4.0,0,0
child_047,2026-02-04 10:00:00,8,normal,93,22,المدرسة,30.06445,31.255697,none,10,1,0,0,4.043478260869565,0,0
child_047,2026-02-04 10:15:00,8,normal,91,34,المدرسة,30.064418,31.255773,none,10,1,0,0,2.6,0,0
child_047,2026-02-04 10:30:00,8,normal,91,22,المدرسة,30.064432,31.255638,none,10,1,0,0,3.9565217391304346,0,0
child_047,2026-02-04 10:45:00,8,normal,153,89,المدرسة,30.064367,31.255716,potential_danger,10,1,1,1,1.7,0,1
child_047,2026-02-04 11:00:00,8,normal,97,33,المدرسة,30.064462,31.255681,none,11,1,0,0,2.8529411764705883,0,0
child_047,2026-02-04 11:15:00,8,normal,87,38,المدرسة,30.064488,31.255738,none,11,1,0,0,2.230769230769231,0,0
child_047,2026-02-04 11:30:00,8,normal,89,37,المدرسة,30.064388,31.255649,none,11,1,0,0,2.3421052631578947,0,0
child_047,2026-02-04 11:45:00,8,normal,90,22,المدرسة,30.064363,31.255742,none,11,1,0,0,3.9130434782608696,0,0
child_047,2026-02-04 12:00:00,8,normal,99,75,المدرسة,30.064346,31.255755,none,12,1,0,1,1.3026315789473684,0,0
child_047,2026-02-04 12:15:00,8,normal,170,100,المدرسة,30.064334,31.255779,potential_danger,12,1,1,1,1.683168316831683,0,1
child_047,2026-02-04 12:30:00,8,normal,100,64,المدرسة,30.064411,31.255749,none,12,1,0,1,1.5384615384615385,0,0
child_047,2026-02-04 12:45:00,8,normal,98,63,المدرسة,30.064421,31.255727,none,12,1,0,1,1.53125,0,0
child_047,2026-02-04 13:00:00,8,normal,95,65,المدرسة,30.06436,31.255702,none,13,1,0,1,1.4393939393939394,0,0
child_047,2026-02-04 13:15:00,8,normal,105,57,المدرسة,30.064405,31.255697,none,13,1,0,0,1.8103448275862069,0,0
child_047,2026-02-04 13:30:00,8,normal,103,68,المدرسة,30.064333,31.255727,none,13,1,0,1,1.4927536231884058,0,0
child_047,2026-02-04 13:45:00,8,normal,97,66,المدرسة,30.064415,31.255746,none,13,1,0,1,1.4477611940298507,0,0
child_047,2026-02-04 14:00:00,8,normal,87,23,المدرسة,30.064312,31.255682,none,14,1,0,0,3.625,0,0
child_047,2026-02-04 14:15:00,8,normal,90,24,المدرسة,30.064351,31.255713,none,14,1,0,0,3.6,0,0
child_047,2026-02-04 14:30:00,8,normal,90,38,المدرسة,30.064476,31.255682,none,14,1,0,0,2.3076923076923075,0,0
child_047,2026-02-04 14:45:00,8,normal,157,76,المدرسة,30.064343,31.255719,potential_danger,14,1,1,1,2.038961038961039,0,1
child_047,2026-02-04 15:00:00,8,normal,102,78,في الطريق,30.054316,31.245618,none,15,0,0,1,1.2911392405063291,0,0
child_047,2026-02-04 15:15:00,8,normal,100,61,في الطريق,30.054499,31.245786,none,15,0,0,1,1.6129032258064515,0,0
child_047,2026-02-04 15:30:00,8,normal,98,66,في الطريق,30.05433,31.245794,none,15,0,0,1,1.462686567164179,0,0
child_047,2026-02-04 15:45:00,8,normal,99,65,في الطريق,30.054405,31.245633,none,15,0,0,1,1.5,0,0
child_047,2026-02-04 16:00:00,8,normal,98,65,النادي,30.034346,31.22566,none,16,0,0,1,1.4848484848484849,0,0
child_047,2026-02-04 16:15:00,8,normal,93,63,النادي,30.034461,31.225793,none,16,0,0,1,1.453125,0,0
child_047,2026-02-04 16:30:00,8,normal,97,78,النادي,30.034469,31.225674,none,16,0,0,1,1.2278481012658229,0,0
child_047,2026-02-04 16:45:00,8,normal,105,61,النادي,30.034347,31.225672,none,16,0,0,1,1.6935483870967742,0,0
child_047,2026-02-04 17:00:00,8,normal,101,69,النادي,30.03441,31.225709,none,17,0,0,1,1.4428571428571428,0,0
child_047,2026-02-04 17:15:00,8,normal,97,74,النادي,30.034352,31.225726,none,17,0,0,1,1.2933333333333332,0,0
child_047,2026-02-04 17:30:00,8,normal,99,70,النادي,30.034466,31.225638,none,17,0,0,1,1.3943661971830985,0,0
child_047,2026-02-04 17:45:00,8,normal,102,66,النادي,30.03432,31.225706,none,17,0,0,1,1.5223880597014925,0,0
child_047,2026-02-04 18:00:00,8,normal,88,45,النادي,30.034355,31.22571,none,18,0,0,0,1.9130434782608696,0,0
child_047,2026-02-04 18:15:00,8,normal,93,34,النادي,30.034456,31.225681,none,18,0,0,0,2.657142857142857,0,0
child_047,2026-02-04 18:30:00,8,normal,95,33,النادي,30.034457,31.225631,none,18,0,0,0,2.7941176470588234,0,0
child_047,2026-02-04 18:45:00,8,normal,91,35,النادي,30.034305,31.2256,none,18,0,0,0,2.5277777777777777,0,0
child_047,2026-02-05 07:00:00,8,normal,139,68,في الطريق,30.054444,31.245775,potential_danger,7,0,1,1,2.0144927536231885,0,1
child_047,2026-02-05 07:15:00,8,normal,83,10,في الطريق,30.054427,31.245743,none,7,0,0,0,7.545454545454546,0,0
child_047,2026-02-05 07:30:00,8,normal,88,14,في الطريق,30.054343,31.245732,none,7,0,0,0,5.866666666666666,0,0
child_047,2026-02-05 07:45:00,8,normal,88,12,في الطريق,30.054425,31.245629,none,7,0,0,0,6.769230769230769,0,0
child_047,2026-02-05 08:00:00,8,normal,132,79,المدرسة,30.064326,31.255675,anxiety_attack,8,1,1,1,1.65,0,1
child_047,2026-02-05 08:15:00,8,normal,91,22,المدرسة,30.064493,31.255687,none,8,1,0,0,3.9565217391304346,0,0
child_047,2026-02-05 08:30:00,8,normal,91,25,المدرسة,30.064472,31.25574,none,8,1,0,0,3.5,0,0
child_047,2026-02-05 08:45:00,8,normal,85,30,المدرسة,30.064365,31.255779,none,8,1,0,0,2.7419354838709675,0,0
child_047,2026-02-05 09:00:00,8,normal,94,34,المدرسة,30.064485,31.255673,none,9,1,0,0,2.6857142857142855,0,0
child_047,2026-02-05 09:15:00,8,normal,91,26,المدرسة,30.064315,31.255779,none,9,1,0,0,3.3703703703703702,0,0
child_047,2026-02-05 09:30:00,8,normal,90,28,المدرسة,30.064441,31.255753,none,9,1,0,0,3.103448275862069,0,0
child_047,2026-02-05 09:45:00,8,normal,87,38,المدرسة,30.064438,31.255719,none,9,1,0,0,2.230769230769231,0,0
child_047,2026-02-05 10:00:00,8,normal,87,36,المدرسة,30.064327,31.255622,none,10,1,0,0,2.3513513513513513,0,0
child_047,2026-02-05 10:15:00,8,normal,88,30,المدرسة,30.06446,31.255782,none,10,1,0,0,2.838709677419355,0,0
child_047,2026-02-05 10:30:00,8,normal,90,27,المدرسة,30.06441,31.255699,none,10,1,0,0,3.2142857142857144,0,0
child_047,2026-02-05 10:45:00,8,normal,94,31,المدرسة,30.06438,31.255763,none,10,1,0,0,2.9375,0,0
child_047,2026-02-05 11:00:00,8,normal,94,21,المدرسة,30.064302,31.255761,none,11,1,0,0,4.2727272727272725,0,0
child_047,2026-02-05 11:15:00,8,normal,87,23,المدرسة,30.064391,31.255605,none,11,1,0,0,3.625,0,0
child_047,2026-02-05 11:30:00,8,normal,84,26,المدرسة,30.064301,31.255746,none,11,1,0,0,3.111111111111111,0,0
child_047,2026-02-05 11:45:00,8,normal,85,23,المدرسة,30.06442,31.255752,none,11,1,0,0,3.5416666666666665,0,0
child_047,2026-02-05 12:00:00,8,normal,97,56,المدرسة,30.064342,31.255711,none,12,1,0,0,1.7017543859649122,0,0
child_047,2026-02-05 12:15:00,8,normal,95,74,المدرسة,30.064479,31.255686,none,12,1,0,1,1.2666666666666666,0,0
child_047,2026-02-05 12:30:00,8,normal,95,74,المدرسة,30.064443,31.255674,none,12,1,0,1,1.2666666666666666,0,0
child_047,2026-02-05 12:45:00,8,normal,95,73,المدرسة,30.064396,31.25564,none,12,1,0,1,1.2837837837837838,0,0
child_047,2026-02-05 13:00:00,8,normal,94,62,المدرسة,30.06435,31.255756,none,13,1,0,1,1.492063492063492,0,0
child_047,2026-02-05 13:15:00,8,normal,101,73,المدرسة,30.064356,31.255698,none,13,1,0,1,1.364864864864865,0,0
child_047,2026-02-05 13:30:00,8,normal,102,64,المدرسة,30.064405,31.255722,none,13,1,0,1,1.5692307692307692,0,0
child_047,2026-02-05 13:45:00,8,normal,99,63,المدرسة,30.064495,31.255656,none,13,1,0,1,1.546875,0,0
child_047,2026-02-05 14:00:00,8,normal,86,25,المدرسة,30.064368,31.255626,none,14,1,0,0,3.3076923076923075,0,0
child_047,2026-02-05 14:15:00,8,normal,91,29,المدرسة,30.064472,31.255721,none,14,1,0,0,3.033333333333333,0,0
child_047,2026-02-05 14:30:00,8,normal,86,29,المدرسة,30.064363,31.255791,none,14,1,0,0,2.8666666666666667,0,0
child_047,2026-02-05 14:45:00,8,normal,91,21,المدرسة,30.064455,31.255778,none,14,1,0,0,4.136363636363637,0,0
child_047,2026-02-05 15:00:00,8,normal,99,72,في الطريق,30.054457,31.245732,none,15,0,0,1,1.356164383561644,0,0
child_047,2026-02-05 15:15:00,8,normal,98,64,في الطريق,30.054305,31.245602,none,15,0,0,1,1.5076923076923077,0,0
child_047,2026-02-05 15:30:00,8,normal,98,71,في الطريق,30.054476,31.245705,none,15,0,0,1,1.3611111111111112,0,0
child_047,2026-02-05 15:45:00,8,normal,101,65,في الطريق,30.054419,31.245755,none,15,0,0,1,1.5303030303030303,0,0
child_047,2026-02-05 16:00:00,8,normal,100,80,النادي,30.034329,31.225644,none,16,0,0,1,1.2345679012345678,0,0
child_047,2026-02-05 16:15:00,8,normal,100,63,النادي,30.034373,31.225671,none,16,0,0,1,1.5625,0,0
child_047,2026-02-05 16:30:00,8,normal,94,67,النادي,30.034332,31.225646,none,16,0,0,1,1.3823529411764706,0,0
child_047,2026-02-05 16:45:00,8,normal,102,70,النادي,30.034475,31.22574,none,16,0,0,1,1.4366197183098592,0,0
child_047,2026-02-05 17:00:00,8,normal,97,60,النادي,30.034348,31.225655,none,17,0,0,0,1.5901639344262295,0,0
child_047,2026-02-05 17:15:00,8,normal,99,63,النادي,30.034335,31.225634,none,17,0,0,1,1.546875,0,0
child_047,2026-02-05 17:30:00,8,normal,102,69,النادي,30.034439,31.225683,none,17,0,0,1,1.457142857142857,0,0
child_047,2026-02-05 17:45:00,8,normal,108,68,النادي,30.034467,31.225694,none,17,0,0,1,1.565217391304348,0,0
child_047,2026-02-05 18:00:00,8,normal,89,44,النادي,30.034486,31.225786,none,18,0,0,0,1.9777777777777779,0,0
child_047,2026-02-05 18:15:00,8,normal,92,50,النادي,30.034381,31.225685,none,18,0,0,0,1.803921568627451,0,0
child_047,2026-02-05 18:30:00,8,normal,89,46,النادي,30.034368,31.225618,none,18,0,0,0,1.8936170212765957,0,0
child_047,2026-02-05 18:45:00,8,normal,93,48,النادي,30.034407,31.2258,none,18,0,0,0,1.8979591836734695,0,0
child_048,2026-01-30 07:00:00,6,normal,100,21,في الطريق,30.054415,31.245745,none,7,0,0,0,4.545454545454546,0,0
child_048,2026-01-30 07:15:00,6,normal,96,13,في الطريق,30.054306,31.245797,none,7,0,0,0,6.857142857142857,0,0
child_048,2026-01-30 07:30:00,6,normal,91,22,في الطريق,30.054302,31.245703,none,7,0,0,0,3.9565217391304346,0,0
child_048,2026-01-30 07:45:00,6,normal,93,18,في الطريق,30.054313,31.245731,none,7,0,0,0,4.894736842105263,0,0
child_048,2026-01-30 08:00:00,6,normal,99,34,المدرسة,30.06436,31.255707,none,8,1,0,0,2.8285714285714287,0,0
child_048,2026-01-30 08:15:00,6,normal,99,26,المدرسة,30.064488,31.255765,none,8,1,0,0,3.6666666666666665,0,0
child_048,2026-01-30 08:30:00,6,normal,105,21,المدرسة,30.064372,31.255653,none,8,1,0,0,4.7727272727272725,0,0
child_048,2026-01-30 08:45:00,6,normal,98,27,المدرسة,30.064438,31.255736,none,8,1,0,0,3.5,0,0
child_048,2026-01-30 09:00:00,6,normal,100,26,المدرسة,30.064446,31.255784,none,9,1,0,0,3.7037037037037037,0,0
child_048,2026-01-30 09:15:00,6,normal,100,40,المدرسة,30.064401,31.25563,none,9,1,0,0,2.4390243902439024,0,0
child_048,2026-01-30 09:30:00,6,normal,98,21,المدرسة,30.064426,31.255759,none,9,1,0,0,4.454545454545454,0,0
child_048,2026-01-30 09:45:00,6,normal,96,25,المدرسة,30.064331,31.255764,none,9,1,0,0,3.6923076923076925,0,0
child_048,2026-01-30 10:00:00,6,normal,101,31,المدرسة,30.064423,31.255709,none,10,1,0,0,3.15625,0,0
child_048,2026-01-30 10:15:00,6,normal,98,22,المدرسة,30.064421,31.255639,none,10,1,0,0,4.260869565217392,0,0
child_048,2026-01-30 10:30:00,6,normal,175,76,المدرسة,30.064408,31.255731,potential_danger,10,1,1,1,2.272727272727273,0,1
child_048,2026-01-30 10:45:00,6,normal,94,22,المدرسة,30.064485,31.25574,none,10,1,0,0,4.086956521739131,0,0
child_048,2026-01-30 11:00:00,6,normal,100,25,المدرسة,30.064484,31.25575,none,11,1,0,0,3.8461538461538463,0,0
child_048,2026-01-30 11:15:00,6,normal,100,40,المدرسة,30.064362,31.255765,none,11,1,0,0,2.4390243902439024,0,0
child_048,2026-01-30 11:30:00,6,normal,101,22,المدرسة,30.06447,31.255702,none,11,1,0,0,4.391304347826087,0,0
child_048,2026-01-30 11:45:00,6,normal,99,37,المدرسة,30.064379,31.255743,none,11,1,0,0,2.6052631578947367,0,0
child_048,2026-01-30 12:00:00,6,normal,112,62,المدرسة,30.064394,31.255766,none,12,1,1,1,1.7777777777777777,0,0
child_048,2026-01-30 12:15:00,6,normal,110,64,المدرسة,30.064436,31.255759,none,12,1,0,1,1.6923076923076923,0,0
child_048,2026-01-30 12:30:00,6,normal,110,60,المدرسة,30.064462,31.255775,none,12,1,0,0,1.8032786885245902,0,0
child_048,2026-01-30 12:45:00,6,normal,107,72,المدرسة,30.064348,31.255649,none,12,1,0,1,1.4657534246575343,0,0
child_048,2026-01-30 13:00:00,6,normal,107,71,المدرسة,30.064349,31.255761,none,13,1,0,1,1.4861111111111112,0,0
child_048,2026-01-30 13:15:00,6,normal,171,108,المدرسة,30.064335,31.255647,potential_danger,13,1,1,1,1.5688073394495412,0,1
child_048,2026-01-30 13:30:00,6,normal,104,56,المدرسة,30.064358,31.255637,none,13,1,0,0,1.8245614035087718,0,0
child_048,2026-01-30 13:45:00,6,normal,100,70,المدرسة,30.064488,31.255733,none,13,1,0,1,1.408450704225352,0,0
child_048,2026-01-30 14:00:00,6,normal,98,24,المدرسة,30.064474,31.255615,none,14,1,0,0,3.92,0,0
child_048,2026-01-30 14:15:00,6,normal,97,37,المدرسة,30.064407,31.255775,none,14,1,0,0,2.5526315789473686,0,0
child_048,2026-01-30 14:30:00,6,normal,99,40,المدرسة,30.06443,31.25571,none,14,1,0,0,2.4146341463414633,0,0
child_048,2026-01-30 14:45:00,6,normal,103,24,المدرسة,30.064371,31.255655,none,14,1,0,0,4.12,0,0
child_048,2026-01-30 15:00:00,6,normal,111,65,في الطريق,30.054329,31.245688,none,15,0,1,1,1.6818181818181819,0,0
child_048,2026-01-30 15:15:00,6,normal,114,64,في الطريق,30.054481,31.245719,none,15,0,1,1,1.7538461538461538,0,0
child_048,2026-01-30 15:30:00,6,normal,110,72,في الطريق,30.054335,31.245781,none,15,0,0,1,1.5068493150684932,0,0
child_048,2026-01-30 15:45:00,6,normal,107,72,في الطريق,30.054379,31.245612,none,15,0,0,1,1.4657534246575343,0,0
child_048,2026-01-30 16:00:00,6,normal,111,66,النادي,30.034455,31.225685,none,16,0,1,1,1.6567164179104477,0,0
child_048,2026-01-30 16:15:00,6,normal,111,75,النادي,30.034488,31.225799,none,16,0,1,1,1.4605263157894737,0,0
child_048,2026-01-30 16:30:00,6,normal,112,70,النادي,30.034446,31.225791,none,16,0,1,1,1.5774647887323943,0,0
child_048,2026-01-30 16:45:00,6,normal,114,72,النادي,30.03448,31.22569,none,16,0,1,1,1.5616438356164384,0,0
child_048,2026-01-30 17:00:00,6,normal,107,76,النادي,30.034317,31.225783,none,17,0,0,1,1.3896103896103895,0,0
child_048,2026-01-30 17:15:00,6,normal,110,80,النادي,30.034363,31.225658,none,17,0,0,1,1.3580246913580247,0,0
child_048,2026-01-30 17:30:00,6,normal,112,71,النادي,30.034475,31.225777,none,17,0,1,1,1.5555555555555556,0,0
child_048,2026-01-30 17:45:00,6,normal,110,73,النادي,30.034487,31.225646,none,17,0,0,1,1.4864864864864864,0,0
child_048,2026-01-30 18:00:00,6,normal,102,46,النادي,30.034378,31.225764,none,18,0,0,0,2.1702127659574466,0,0
child_048,2026-01-30 18:15:00,6,normal,101,47,النادي,30.034441,31.225628,none,18,0,0,0,2.1041666666666665,0,0
child_048,2026-01-30 18:30:00,6,normal,100,45,النادي,30.03439,31.225777,none,18,0,0,0,2.1739130434782608,0,0
child_048,2026-01-30 18:45:00,6,normal,104,32,النادي,30.034471,31.225634,none,18,0,0,0,3.1515151515151514,0,0
child_048,2026-01-31 07:00:00,6,normal,96,16,في الطريق,30.054439,31.245671,none,7,0,0,0,5.647058823529412,0,0
child_048,2026-01-31 07:15:00,6,normal,96,17,في الطريق,30.054421,31.245676,none,7,0,0,0,5.333333333333333,0,0
child_048,2026-01-31 07:30:00,6,normal,98,22,في الطريق,30.054431,31.245733,none,7,0,0,0,4.260869565217392,0,0
child_048,2026-01-31 07:45:00,6,normal,96,21,في الطريق,30.054378,31.245625,none,7,0,0,0,4.363636363636363,0,0
child_048,2026-01-31 08:00:00,6,normal,102,23,المدرسة,30.064496,31.255797,none,8,1,0,0,4.25,0,0
child_048,2026-01-31 08:15:00,6,normal,93,26,المدرسة,30.06434,31.255641,none,8,1,0,0,3.4444444444444446,0,0
child_048,2026-01-31 08:30:00,6,normal,101,31,المدرسة,30.064343,31.255627,none,8,1,0,0,3.15625,0,0
child_048,2026-01-31 08:45:00,6,normal,100,32,المدرسة,30.064452,31.255607,none,8,1,0,0,3.0303030303030303,0,0
child_048,2026-01-31 09:00:00,6,normal,97,29,المدرسة,30.064438,31.255671,none,9,1,0,0,3.2333333333333334,0,0
child_048,2026-01-31 09:15:00,6,normal,91,33,المدرسة,30.064312,31.2557,none,9,1,0,0,2.676470588235294,0,0
child_048,2026-01-31 09:30:00,6,normal,98,36,المدرسة,30.064429,31.255713,none,9,1,0,0,2.6486486486486487,0,0
child_048,2026-01-31 09:45:00,6,normal,167,88,المدرسة,30.064306,31.255684,potential_danger,9,1,1,1,1.8764044943820224,0,1
child_048,2026-01-31 10:00:00,6,normal,179,76,المدرسة,30.064453,31.255628,potential_danger,10,1,1,1,2.324675324675325,0,1
child_048,2026-01-31 10:15:00,6,normal,164,68,المدرسة,30.064438,31.255757,potential_danger,10,1,1,1,2.3768115942028984,0,1
child_048,2026-01-31 10:30:00,6,normal,103,24,المدرسة,30.064497,31.255669,none,10,1,0,0,4.12,0,0
child_048,2026-01-31 10:45:00,6,normal,95,40,المدرسة,30.064496,31.255685,none,10,1,0,0,2.317073170731707,0,0
child_048,2026-01-31 11:00:00,6,normal,94,24,المدرسة,30.064373,31.255727,none,11,1,0,0,3.76,0,0
child_048,2026-01-31 11:15:00,6,normal,105,23,المدرسة,30.064453,31.255744,none,11,1,0,0,4.375,0,0
child_048,2026-01-31 11:30:00,6,normal,97,23,المدرسة,30.064307,31.25566,none,11,1,0,0,4.041666666666667,0,0
child_048,2026-01-31 11:45:00,6,normal,101,30,المدرسة,30.064474,31.255694,none,11,1,0,0,3.2580645161290325,0,0
child_048,2026-01-31 12:00:00,6,normal,104,68,المدرسة,30.064385,31.255794,none,12,1,0,1,1.5072463768115942,0,0
child_048,2026-01-31 12:15:00,6,normal,109,56,المدرسة,30.064404,31.255624,none,12,1,0,0,1.912280701754386,0,0
child_048,2026-01-31 12:30:00,6,normal,109,68,المدرسة,30.064477,31.255633,none,12,1,0,1,1.5797101449275361,0,0
child_048,2026-01-31 12:45:00,6,normal,111,63,المدرسة,30.064397,31.255601,none,12,1,1,1,1.734375,0,0
child_048,2026-01-31 13:00:00,6,normal,106,58,المدرسة,30.064439,31.255644,none,13,1,0,0,1.7966101694915255,0,0
child_048,2026-01-31 13:15:00,6,normal,109,56,المدرسة,30.064462,31.255749,none,13,1,0,0,1.912280701754386,0,0
child_048,2026-01-31 13:30:00,6,normal,109,63,المدرسة,30.064432,31.255774,none,13,1,0,1,1.703125,0,0
child_048,2026-01-31 13:45:00,6,normal,102,67,المدرسة,30.064413,31.25575,none,13,1,0,1,1.5,0,0
child_048,2026-01-31 14:00:00,6,normal,95,37,المدرسة,30.064471,31.255717,none,14,1,0,0,2.5,0,0
child_048,2026-01-31 14:15:00,6,normal,161,72,المدرسة,30.064496,31.255657,anxiety_attack,14,1,1,1,2.2054794520547945,0,1
child_048,2026-01-31 14:30:00,6,normal,101,30,المدرسة,30.064448,31.255796,none,14,1,0,0,3.2580645161290325,0,0
child_048,2026-01-31 14:45:00,6,normal,98,32,المدرسة,30.064481,31.255749,none,14,1,0,0,2.9696969696969697,0,0
child_048,2026-01-31 15:00:00,6,normal,107,80,في الطريق,30.054317,31.245699,none,15,0,0,1,1.3209876543209877,0,0
child_048,2026-01-31 15:15:00,6,normal,109,60,في الطريق,30.054446,31.24563,none,15,0,0,0,1.7868852459016393,0,0
child_048,2026-01-31 15:30:00,6,normal,112,80,في الطريق,30.054319,31.245602,none,15,0,1,1,1.382716049382716,0,0
child_048,2026-01-31 15:45:00,6,normal,108,70,في الطريق,30.054437,31.245782,none,15,0,0,1,1.5211267605633803,0,0
child_048,2026-01-31 16:00:00,6,normal,105,62,النادي,30.03434,31.225601,none,16,0,0,1,1.6666666666666667,0,0
child_048,2026-01-31 16:15:00,6,normal,111,67,النادي,30.034419,31.225601,none,16,0,1,1,1.6323529411764706,0,0
child_048,2026-01-31 16:30:00,6,normal,101,71,النادي,30.034437,31.225612,none,16,0,0,1,1.4027777777777777,0,0
child_048,2026-01-31 16:45:00,6,normal,106,63,النادي,30.0344,31.225746,none,16,0,0,1,1.65625,0,0
child_048,2026-01-31 17:00:00,6,normal,109,71,النادي,30.034426,31.225683,none,17,0,0,1,1.5138888888888888,0,0
child_048,2026-01-31 17:15:00,6,normal,142,105,النادي,30.034453,31.225747,intense_exercise,17,0,1,1,1.3396226415094339,0,1
child_048,2026-01-31 17:30:00,6,normal,114,73,النادي,30.034402,31.225665,none,17,0,1,1,1.5405405405405406,0,0
child_048,2026-01-31 17:45:00,6,normal,106,78,النادي,30.034346,31.22573,none,17,0,0,1,1.3417721518987342,0,0
child_048,2026-01-31 18:00:00,6,normal,98,33,النادي,30.034412,31.225718,none,18,0,0,0,2.8823529411764706,0,0
child_048,2026-01-31 18:15:00,6,normal,98,36,النادي,30.034306,31.225768,none,18,0,0,0,2.6486486486486487,0,0
child_048,2026-01-31 18:30:00,6,normal,148,85,النادي,30.034379,31.225788,anxiety_attack,18,0,1,1,1.7209302325581395,0,1
child_048,2026-01-31 18:45:00,6,normal,97,31,النادي,30.03446,31.225657,none,18,0,0,0,3.03125,0,0
child_048,2026-02-01 07:00:00,6,normal,99,11,في الطريق,30.054456,31.245602,none,7,0,0,0,8.25,0,0
child_048,2026-02-01 07:15:00,6,normal,99,30,في الطريق,30.054404,31.245766,none,7,0,0,0,3.193548387096774,0,0
child_048,2026-02-01 07:30:00,6,normal,93,25,في الطريق,30.05438,31.245772,none,7,0,0,0,3.576923076923077,0,0
child_048,2026-02-01 07:45:00,6,normal,98,11,في الطريق,30.054428,31.245662,none,7,0,0,0,8.166666666666666,0,0
child_048,2026-02-01 08:00:00,6,normal,105,32,المدرسة,30.064436,31.255606,none,8,1,0,0,3.1818181818181817,0,0
child_048,2026-02-01 08:15:00,6,normal,99,34,المدرسة,30.064476,31.255669,none,8,1,0,0,2.8285714285714287,0,0
child_048,2026-02-01 08:30:00,6,normal,100,24,المدرسة,30.064469,31.255673,none,8,1,0,0,4.0,0,0
child_048,2026-02-01 08:45:00,6,normal,101,40,المدرسة,30.064467,31.255687,none,8,1,0,0,2.4634146341463414,0,0
child_048,2026-02-01 09:00:00,6,normal,100,28,المدرسة,30.064421,31.25569,none,9,1,0,0,3.4482758620689653,0,0
child_048,2026-02-01 09:15:00,6,normal,100,27,المدرسة,30.06448,31.255627,none,9,1,0,0,3.5714285714285716,0,0
child_048,2026-02-01 09:30:00,6,normal,95,31,المدرسة,30.064333,31.255672,none,9,1,0,0,2.96875,0,0
child_048,2026-02-01 09:45:00,6,normal,103,36,المدرسة,30.064366,31.255658,none,9,1,0,0,2.7837837837837838,0,0
child_048,2026-02-01 10:00:00,6,normal,100,35,المدرسة,30.064365,31.255708,none,10,1,0,0,2.7777777777777777,0,0
child_048,2026-02-01 10:15:00,6,normal,101,29,المدرسة,30.064303,31.255749,none,10,1,0,0,3.3666666666666667,0,0
child_048,2026-02-01 10:30:00,6,normal,102,30,المدرسة,30.064465,31.255622,none,10,1,0,0,3.2903225806451615,0,0
child_048,2026-02-01 10:45:00,6,normal,98,22,المدرسة,30.064445,31.255717,none,10,1,0,0,4.260869565217392,0,0
child_048,2026-02-01 11:00:00,6,normal,108,33,المدرسة,30.064488,31.255729,none,11,1,0,0,3.176470588235294,0,0
child_048,2026-02-01 11:15:00,6,normal,96,23,المدرسة,30.064476,31.255609,none,11,1,0,0,4.0,0,0
child_048,2026-02-01 11:30:00,6,normal,99,33,المدرسة,30.064384,31.255702,none,11,1,0,0,2.911764705882353,0,0
child_048,2026-02-01 11:45:00,6,normal,97,29,المدرسة,30.064489,31.255762,none,11,1,0,0,3.2333333333333334,0,0
child_048,2026-02-01 12:00:00,6,normal,105,58,المدرسة,30.064489,31.2557,none,12,1,0,0,1.7796610169491525,0,0
child_048,2026-02-01 12:15:00,6,normal,107,56,المدرسة,30.064443,31.255698,none,12,1,0,0,1.8771929824561404,0,0
child_048,2026-02-01 12:30:00,6,normal,109,62,المدرسة,30.064343,31.255624,none,12,1,0,1,1.7301587301587302,0,0
child_048,2026-02-01 12:45:00,6,normal,107,58,المدرسة,30.064352,31.255766,none,12,1,0,0,1.8135593220338984,0,0
child_048,2026-02-01 13:00:00,6,normal,106,61,المدرسة,30.064355,31.255613,none,13,1,0,1,1.7096774193548387,0,0
child_048,2026-02-01 13:15:00,6,normal,106,72,المدرسة,30.064485,31.255708,none,13,1,0,1,1.452054794520548,0,0
child_048,2026-02-01 13:30:00,6,normal,107,60,المدرسة,30.06435,31.255728,none,13,1,0,0,1.7540983606557377,0,0
child_048,2026-02-01 13:45:00,6,normal,102,63,المدرسة,30.064371,31.255755,none,13,1,0,1,1.59375,0,0
child_048,2026-02-01 14:00:00,6,normal,98,40,المدرسة,30.064417,31.255795,none,14,1,0,0,2.3902439024390243,0,0
child_048,2026-02-01 14:15:00,6,normal,101,23,المدرسة,30.064367,31.255681,none,14,1,0,0,4.208333333333333,0,0
child_048,2026-02-01 14:30:00,6,normal,95,31,المدرسة,30.06432,31.255687,none,14,1,0,0,2.96875,0,0
child_048,2026-02-01 14:45:00,6,normal,98,39,المدرسة,30.06443,31.255757,none,14,1,0,0,2.45,0,0
child_048,2026-02-01 15:00:00,6,normal,107,75,في الطريق,30.054425,31.245767,none,15,0,0,1,1.4078947368421053,0,0
